gid,funcs
22611,"['GO:0023052', 'GO:0065007', 'GO:0008152', 'GO:0022414', 'GO:0009987', 'GO:0050896', 'GO:0000003']"
22618,['GO:0050896']
22619,"['GO:0008152', 'GO:0009987']"
22624,"['GO:0008152', 'GO:0009987']"
22640,['GO:0065007']
22641,['GO:0065007']
22645,"['GO:0050896', 'GO:0009987']"
22649,['GO:0009987']
22655,['GO:0008152']
22658,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
22661,['GO:0009987']
22666,"['GO:0008152', 'GO:0009987']"
22668,"['GO:0008152', 'GO:0009987']"
22670,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
22678,"['GO:0008152', 'GO:0009987']"
22679,['GO:0009987']
22683,"['GO:0051179', 'GO:0009987']"
22684,['GO:0051179']
22688,"['GO:0008152', 'GO:0009987']"
22690,['GO:0051179']
22695,"['GO:0065007', 'GO:0008152', 'GO:0009987', 'GO:0051179', 'GO:0050896']"
22699,"['GO:0051179', 'GO:0009987']"
22703,['GO:0065007']
22704,"['GO:0008152', 'GO:0009987']"
22714,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
22716,"['GO:0008152', 'GO:0009987']"
22718,['GO:0051179']
22719,"['GO:0008152', 'GO:0009987']"
22727,"['GO:0008152', 'GO:0009987']"
22730,['GO:0009987']
22731,"['GO:0008152', 'GO:0009987']"
22733,['GO:0050896']
22736,['GO:0009987']
22737,['GO:0065007']
22740,['GO:0051179']
22752,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
22764,"['GO:0065007', 'GO:0009987']"
22767,['GO:0009987']
22768,"['GO:0008152', 'GO:0009987']"
22777,"['GO:0008152', 'GO:0009987']"
22782,['GO:0050896']
22784,"['GO:0008152', 'GO:0050896', 'GO:0065007', 'GO:0009987']"
22795,"['GO:0008152', 'GO:0009987']"
22797,['GO:0009987']
22810,"['GO:0008152', 'GO:0009987']"
22811,"['GO:0008152', 'GO:0009987']"
22814,"['GO:0008152', 'GO:0009987']"
22815,"['GO:0008152', 'GO:0009987']"
22816,"['GO:0008152', 'GO:0009987']"
22822,"['GO:0008152', 'GO:0009987']"
22828,"['GO:0008152', 'GO:0050896', 'GO:0065007', 'GO:0009987']"
22836,"['GO:0051179', 'GO:0009987']"
22840,['GO:0065007']
22849,"['GO:0051179', 'GO:0009987']"
22851,"['GO:0008152', 'GO:0009987']"
22852,"['GO:0023052', 'GO:0065007', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
22853,"['GO:0008152', 'GO:0009987']"
22856,['GO:0008152']
22857,"['GO:0008152', 'GO:0009987']"
22863,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
22869,"['GO:0008152', 'GO:0009987']"
22876,"['GO:0051179', 'GO:0009987']"
22880,"['GO:0008152', 'GO:0009987']"
22883,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
22887,"['GO:0008152', 'GO:0009987']"
22895,"['GO:0008152', 'GO:0009987']"
22896,"['GO:0051179', 'GO:0050896']"
22898,['GO:0065007']
22911,['GO:0009987']
22913,"['GO:0008152', 'GO:0009987']"
22916,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
22920,['GO:0009987']
22922,"['GO:0008152', 'GO:0009987']"
22933,['GO:0065007']
22937,"['GO:0008152', 'GO:0032501', 'GO:0032502', 'GO:0065007']"
22941,['GO:0051179']
22942,"['GO:0008152', 'GO:0009987', 'GO:0065007']"
22944,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
22953,"['GO:0008152', 'GO:0009987']"
22954,"['GO:0008152', 'GO:0009987']"
22955,"['GO:0051179', 'GO:0009987']"
22956,"['GO:0044419', 'GO:0002376', 'GO:0050896']"
22960,"['GO:0008152', 'GO:0009987']"
22968,"['GO:0008152', 'GO:0009987']"
22969,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
22971,"['GO:0051179', 'GO:0009987', 'GO:0065007']"
22977,"['GO:0050896', 'GO:0065007']"
22979,['GO:0065007']
22980,"['GO:0008152', 'GO:0009987']"
22981,"['GO:0051179', 'GO:0009987']"
22990,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
22996,"['GO:0008152', 'GO:0009987']"
22999,"['GO:0008152', 'GO:0009987']"
23002,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
23007,"['GO:0050896', 'GO:0009987']"
23011,['GO:0009987']
23012,"['GO:0008152', 'GO:0009987']"
23015,"['GO:0008152', 'GO:0009987']"
23019,"['GO:0008152', 'GO:0009987']"
23023,"['GO:0008152', 'GO:0009987']"
23026,"['GO:0008152', 'GO:0009987']"
23032,"['GO:0032501', 'GO:0032502', 'GO:0065007', 'GO:0009987']"
23042,"['GO:0008152', 'GO:0009987']"
23046,"['GO:0032502', 'GO:0009987']"
23050,"['GO:0008152', 'GO:0009987']"
23066,"['GO:0051179', 'GO:0009987']"
23069,"['GO:0008152', 'GO:0009987', 'GO:0065007']"
23081,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23097,['GO:0009987']
23105,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23109,['GO:0009987']
23115,"['GO:0051179', 'GO:0009987']"
23117,"['GO:0008152', 'GO:0009987']"
23121,"['GO:0051179', 'GO:0009987']"
23126,"['GO:0008152', 'GO:0009987']"
23129,"['GO:0008152', 'GO:0009987']"
23134,['GO:0009987']
23137,"['GO:0050896', 'GO:0048511']"
23138,"['GO:0008152', 'GO:0009987']"
23140,"['GO:0008152', 'GO:0009987']"
23142,"['GO:0008152', 'GO:0009987']"
23144,"['GO:0008152', 'GO:0009987']"
23148,['GO:0065007']
23150,"['GO:0008152', 'GO:0009987']"
23151,"['GO:0023052', 'GO:0050896', 'GO:0009987', 'GO:0065007']"
23168,"['GO:0051179', 'GO:0009987']"
23186,['GO:0051179']
23192,"['GO:0065007', 'GO:0032502', 'GO:0022414', 'GO:0009987', 'GO:0032501', 'GO:0000003']"
23193,['GO:0065007']
23195,"['GO:0051179', 'GO:0009987']"
23197,"['GO:0008152', 'GO:0009987']"
23199,['GO:0065007']
23200,['GO:0065007']
23205,"['GO:0008152', 'GO:0009987']"
23213,"['GO:0051179', 'GO:0009987']"
23222,['GO:0009987']
23227,"['GO:0008152', 'GO:0009987']"
23249,"['GO:0008152', 'GO:0009987']"
23254,['GO:0065007']
23255,"['GO:0008152', 'GO:0009987']"
23265,['GO:0065007']
23268,"['GO:0051179', 'GO:0009987']"
23270,"['GO:0008152', 'GO:0009987']"
23284,['GO:0008152']
23298,"['GO:0008152', 'GO:0009987']"
23300,"['GO:0008152', 'GO:0009987']"
23301,"['GO:0050896', 'GO:0009987']"
23305,"['GO:0032501', 'GO:0022414', 'GO:0032502', 'GO:0000003']"
23306,"['GO:0008152', 'GO:0009987']"
23307,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23312,"['GO:0008152', 'GO:0009987']"
23321,"['GO:0051179', 'GO:0009987']"
23323,['GO:0008152']
23340,"['GO:0008152', 'GO:0009987']"
23342,"['GO:0008152', 'GO:0009987']"
23367,"['GO:0050896', 'GO:0065007']"
23370,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23374,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23377,"['GO:0032501', 'GO:0050896', 'GO:0032502', 'GO:0009987']"
23385,"['GO:0008152', 'GO:0009987']"
23390,"['GO:0051179', 'GO:0009987']"
23391,"['GO:0008152', 'GO:0009987']"
23401,"['GO:0023052', 'GO:0065007', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
23406,"['GO:0008152', 'GO:0009987']"
23407,"['GO:0051179', 'GO:0009987']"
23411,"['GO:0008152', 'GO:0009987']"
23416,['GO:0050896']
23417,"['GO:0008152', 'GO:0009987']"
23429,"['GO:0008152', 'GO:0009987']"
23430,"['GO:0032501', 'GO:0050896', 'GO:0032502', 'GO:0065007']"
23438,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23440,"['GO:0009987', 'GO:0065007']"
23444,['GO:0009987']
23447,"['GO:0008152', 'GO:0009987']"
23450,"['GO:0008152', 'GO:0022414', 'GO:0000003', 'GO:0009987']"
23451,"['GO:0008152', 'GO:0009987']"
23453,"['GO:0065007', 'GO:0009987']"
23455,"['GO:0008152', 'GO:0009987']"
23461,"['GO:0008152', 'GO:0009987']"
23462,"['GO:0008152', 'GO:0009987']"
23478,"['GO:0008152', 'GO:0009987']"
23493,['GO:0050896']
23495,"['GO:0008152', 'GO:0051179', 'GO:0065007', 'GO:0009987']"
23502,"['GO:0023052', 'GO:0050896', 'GO:0009987', 'GO:0065007']"
23506,['GO:0050896']
23514,['GO:0008152']
23515,"['GO:0065007', 'GO:0008152', 'GO:0022414', 'GO:0009987', 'GO:0050896', 'GO:0000003']"
23521,['GO:0050896']
23522,"['GO:0008152', 'GO:0009987']"
23524,"['GO:0008152', 'GO:0009987']"
23526,"['GO:0008152', 'GO:0009987']"
23559,['GO:0065007']
23568,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23570,"['GO:0008152', 'GO:0009987']"
23583,"['GO:0051179', 'GO:0009987']"
23585,"['GO:0065007', 'GO:0009987']"
23587,"['GO:0008152', 'GO:0009987']"
23597,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23605,"['GO:0008152', 'GO:0009987']"
23614,"['GO:0008152', 'GO:0009987']"
23622,['GO:0009987']
23629,"['GO:0008152', 'GO:0009987']"
23631,['GO:0065007']
23636,"['GO:0008152', 'GO:0009987']"
23641,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
23653,"['GO:0008152', 'GO:0009987']"
23654,"['GO:0008152', 'GO:0009987']"
23658,"['GO:0008152', 'GO:0009987']"
23664,"['GO:0051179', 'GO:0009987']"
23665,"['GO:0008152', 'GO:0009987']"
23669,"['GO:0008152', 'GO:0009987']"
23675,"['GO:0044419', 'GO:0002376', 'GO:0050896']"
23677,['GO:0065007']
23679,['GO:0065007']
23691,['GO:0065007']
23693,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23698,"['GO:0009987', 'GO:0065007']"
23699,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23700,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
23701,"['GO:0023052', 'GO:0050896', 'GO:0009987', 'GO:0065007']"
23702,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
23710,['GO:0050896']
23714,"['GO:0008152', 'GO:0009987']"
23716,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23727,"['GO:0008152', 'GO:0009987']"
23730,['GO:0051179']
23736,"['GO:0032502', 'GO:0065007']"
23745,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
23752,"['GO:0008152', 'GO:0009987']"
23753,['GO:0065007']
23755,"['GO:0008152', 'GO:0009987']"
23758,"['GO:0008152', 'GO:0009987']"
23759,"['GO:0008152', 'GO:0009987']"
23763,"['GO:0008152', 'GO:0050896', 'GO:0065007', 'GO:0009987']"
23766,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
23769,"['GO:0008152', 'GO:0009987']"
23773,"['GO:0008152', 'GO:0009987']"
23774,"['GO:0008152', 'GO:0009987']"
23776,"['GO:0008152', 'GO:0009987']"
23779,['GO:0008152']
23797,"['GO:0008152', 'GO:0009987']"
23805,"['GO:0008152', 'GO:0009987']"
23813,"['GO:0008152', 'GO:0009987']"
23819,"['GO:0051179', 'GO:0009987']"
23821,"['GO:0051179', 'GO:0009987', 'GO:0065007']"
23829,"['GO:0008152', 'GO:0009987']"
23835,['GO:0065007']
23838,"['GO:0008152', 'GO:0009987']"
23844,"['GO:0008152', 'GO:0009987']"
23845,['GO:0065007']
23846,"['GO:0008152', 'GO:0009987']"
23856,['GO:0065007']
23858,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
23861,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23864,"['GO:0008152', 'GO:0009987']"
23867,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
23872,"['GO:0008152', 'GO:0009987']"
23873,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
23879,['GO:0051179']
23885,"['GO:0008152', 'GO:0009987']"
23902,"['GO:0008152', 'GO:0009987']"
23903,['GO:0008152']
23905,"['GO:0008152', 'GO:0009987']"
23914,['GO:0065007']
23917,"['GO:0008152', 'GO:0009987']"
23931,"['GO:0008152', 'GO:0009987']"
23933,"['GO:0008152', 'GO:0009987']"
23950,"['GO:0051179', 'GO:0009987']"
23955,"['GO:0008152', 'GO:0009987']"
23956,"['GO:0008152', 'GO:0009987']"
23972,"['GO:0008152', 'GO:0009987']"
23976,"['GO:0065007', 'GO:0023052', 'GO:0044419', 'GO:0002376', 'GO:0009987', 'GO:0050896']"
23989,"['GO:0008152', 'GO:0009987']"
23993,"['GO:0008152', 'GO:0009987']"
23994,"['GO:0051179', 'GO:0009987']"
23996,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
24001,"['GO:0044419', 'GO:0002376', 'GO:0050896']"
24008,"['GO:0008152', 'GO:0009987']"
24011,['GO:0065007']
24014,['GO:0009987']
24018,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24041,"['GO:0051179', 'GO:0009987']"
24048,"['GO:0008152', 'GO:0009987']"
24059,['GO:0009987']
24061,"['GO:0008152', 'GO:0022414', 'GO:0000003', 'GO:0009987']"
24067,['GO:0051179']
24070,"['GO:0008152', 'GO:0009987']"
24082,"['GO:0050896', 'GO:0009987']"
24090,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24091,"['GO:0051179', 'GO:0009987']"
24094,"['GO:0008152', 'GO:0009987']"
24107,['GO:0051179']
24109,['GO:0065007']
24111,['GO:0009987']
24113,['GO:0009987']
24114,"['GO:0008152', 'GO:0009987']"
24124,['GO:0009987']
24133,['GO:0009987']
24134,"['GO:0032502', 'GO:0051179', 'GO:0022414', 'GO:0009987', 'GO:0032501', 'GO:0050896', 'GO:0000003']"
24158,"['GO:0008152', 'GO:0009987']"
24167,"['GO:0008152', 'GO:0009987']"
24171,['GO:0051179']
24180,['GO:0051179']
24186,"['GO:0050896', 'GO:0065007']"
24195,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24200,['GO:0065007']
24201,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
24205,['GO:0009987']
24213,['GO:0065007']
24214,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24215,['GO:0065007']
24219,"['GO:0008152', 'GO:0009987']"
24224,"['GO:0008152', 'GO:0009987']"
24225,"['GO:0008152', 'GO:0009987']"
24227,"['GO:0051179', 'GO:0009987']"
24228,"['GO:0044419', 'GO:0002376', 'GO:0050896']"
24229,"['GO:0051179', 'GO:0009987']"
24233,['GO:0008152']
24235,"['GO:0008152', 'GO:0009987']"
24237,"['GO:0008152', 'GO:0009987']"
24240,"['GO:0008152', 'GO:0051179', 'GO:0065007', 'GO:0009987']"
24242,['GO:0009987']
24251,"['GO:0008152', 'GO:0051179', 'GO:0050896', 'GO:0009987']"
24255,"['GO:0023052', 'GO:0050896', 'GO:0009987', 'GO:0065007']"
24296,['GO:0009987']
24298,['GO:0009987']
24306,['GO:0065007']
24311,['GO:0032502']
24312,"['GO:0008152', 'GO:0009987']"
24325,"['GO:0008152', 'GO:0009987']"
24328,"['GO:0023052', 'GO:0065007', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
24338,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24344,['GO:0051179']
24345,"['GO:0008152', 'GO:0009987']"
24348,['GO:0065007']
24359,"['GO:0008152', 'GO:0009987']"
24362,"['GO:0008152', 'GO:0009987']"
24363,"['GO:0008152', 'GO:0009987']"
24368,"['GO:0008152', 'GO:0009987']"
24381,"['GO:0008152', 'GO:0009987']"
24385,['GO:0065007']
24387,"['GO:0008152', 'GO:0009987']"
24394,"['GO:0008152', 'GO:0009987']"
24396,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24397,"['GO:0051179', 'GO:0009987']"
24400,['GO:0009987']
24401,"['GO:0008152', 'GO:0009987']"
24418,"['GO:0008152', 'GO:0009987']"
24419,"['GO:0008152', 'GO:0009987']"
24423,['GO:0065007']
24434,"['GO:0008152', 'GO:0009987']"
24436,"['GO:0051179', 'GO:0009987']"
24440,"['GO:0065007', 'GO:0009987']"
24442,"['GO:0008152', 'GO:0009987']"
24444,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24451,"['GO:0008152', 'GO:0009987']"
24459,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24460,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
24461,"['GO:0051179', 'GO:0009987']"
24463,['GO:0065007']
24468,"['GO:0032501', 'GO:0032502']"
24473,"['GO:0008152', 'GO:0009987']"
24479,"['GO:0051179', 'GO:0009987']"
24493,"['GO:0008152', 'GO:0009987']"
24500,['GO:0065007']
24502,['GO:0008152']
24506,"['GO:0008152', 'GO:0009987']"
24507,"['GO:0008152', 'GO:0009987']"
24512,"['GO:0051179', 'GO:0009987']"
24515,['GO:0051179']
24520,"['GO:0008152', 'GO:0009987']"
24521,"['GO:0008152', 'GO:0051179', 'GO:0065007', 'GO:0009987']"
24522,"['GO:0008152', 'GO:0009987']"
24524,"['GO:0051179', 'GO:0009987']"
24527,"['GO:0051179', 'GO:0009987']"
24528,"['GO:0008152', 'GO:0009987']"
24531,"['GO:0032501', 'GO:0050896', 'GO:0032502', 'GO:0065007']"
24535,"['GO:0050896', 'GO:0065007']"
24542,"['GO:0008152', 'GO:0009987']"
24546,"['GO:0008152', 'GO:0009987']"
24552,"['GO:0008152', 'GO:0009987', 'GO:0065007']"
24561,['GO:0009987']
24562,"['GO:0008152', 'GO:0009987']"
24569,"['GO:0008152', 'GO:0009987']"
24571,"['GO:0051179', 'GO:0009987']"
24573,"['GO:0008152', 'GO:0009987']"
24574,"['GO:0008152', 'GO:0009987']"
24579,['GO:0009987']
24582,"['GO:0008152', 'GO:0009987']"
24584,"['GO:0065007', 'GO:0008152', 'GO:0022414', 'GO:0009987', 'GO:0050896', 'GO:0000003']"
24589,"['GO:0008152', 'GO:0032501', 'GO:0032502', 'GO:0065007']"
24592,['GO:0009987']
24597,"['GO:0008152', 'GO:0009987']"
24599,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
24601,"['GO:0008152', 'GO:0009987']"
24608,"['GO:0008152', 'GO:0009987']"
24609,"['GO:0009987', 'GO:0065007']"
24618,['GO:0009987']
24627,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24629,"['GO:0032501', 'GO:0032502', 'GO:0009987']"
24636,['GO:0009987']
24642,"['GO:0008152', 'GO:0009987']"
24643,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
24647,['GO:0065007']
24651,"['GO:0051179', 'GO:0009987']"
24662,['GO:0008152']
24667,"['GO:0008152', 'GO:0009987']"
24670,"['GO:0008152', 'GO:0009987']"
24683,['GO:0051179']
24685,"['GO:0008152', 'GO:0009987']"
24692,['GO:0065007']
24695,"['GO:0008152', 'GO:0009987']"
24696,"['GO:0008152', 'GO:0009987']"
24699,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24703,"['GO:0008152', 'GO:0009987']"
24706,"['GO:0008152', 'GO:0009987']"
24710,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24715,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24723,['GO:0009987']
24726,['GO:0065007']
24728,"['GO:0008152', 'GO:0009987']"
24730,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24732,"['GO:0051179', 'GO:0009987']"
24738,"['GO:0008152', 'GO:0009987']"
24742,['GO:0065007']
24752,['GO:0065007']
24755,"['GO:0008152', 'GO:0009987']"
24757,"['GO:0008152', 'GO:0009987']"
24761,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24766,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24768,"['GO:0008152', 'GO:0009987']"
24776,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24783,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
24784,"['GO:0008152', 'GO:0009987']"
24785,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24786,"['GO:0008152', 'GO:0009987']"
24791,"['GO:0008152', 'GO:0009987']"
24794,"['GO:0051179', 'GO:0009987']"
24799,"['GO:0051179', 'GO:0009987']"
24805,"['GO:0008152', 'GO:0009987']"
24809,"['GO:0008152', 'GO:0009987']"
24811,['GO:0065007']
24814,"['GO:0008152', 'GO:0009987']"
24826,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24831,['GO:0009987']
24835,"['GO:0008152', 'GO:0009987']"
24838,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24842,"['GO:0050896', 'GO:0065007']"
24854,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
24856,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24864,['GO:0008152']
24865,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24866,"['GO:0008152', 'GO:0009987']"
24868,"['GO:0008152', 'GO:0009987']"
24872,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
24874,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
24875,"['GO:0008152', 'GO:0009987']"
24876,['GO:0065007']
24881,"['GO:0008152', 'GO:0009987']"
24884,['GO:0009987']
24886,"['GO:0008152', 'GO:0009987']"
24888,"['GO:0065007', 'GO:0009987']"
24903,['GO:0050896']
24915,"['GO:0008152', 'GO:0009987', 'GO:0065007']"
24926,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24931,"['GO:0008152', 'GO:0009987']"
24935,"['GO:0008152', 'GO:0009987']"
24937,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
24941,['GO:0008152']
24944,"['GO:0008152', 'GO:0009987']"
24952,"['GO:0008152', 'GO:0009987', 'GO:0065007']"
24959,"['GO:0008152', 'GO:0009987']"
24960,"['GO:0008152', 'GO:0050896', 'GO:0065007', 'GO:0009987']"
24967,"['GO:0008152', 'GO:0009987']"
24974,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
24977,['GO:0009987']
24982,"['GO:0008152', 'GO:0009987']"
24985,"['GO:0008152', 'GO:0009987']"
24987,"['GO:0008152', 'GO:0009987']"
24989,"['GO:0008152', 'GO:0009987']"
24998,"['GO:0008152', 'GO:0009987']"
25019,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
25022,"['GO:0008152', 'GO:0009987']"
25034,"['GO:0008152', 'GO:0009987']"
25038,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
25039,['GO:0051179']
25041,['GO:0065007']
25044,['GO:0009987']
25045,"['GO:0008152', 'GO:0009987']"
25050,['GO:0008152']
25062,['GO:0008152']
25063,"['GO:0009987', 'GO:0065007']"
25094,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
25096,['GO:0065007']
25109,"['GO:0008152', 'GO:0009987']"
25110,['GO:0009987']
25111,['GO:0009987']
25119,"['GO:0008152', 'GO:0009987']"
25120,['GO:0065007']
25145,['GO:0009987']
25150,"['GO:0008152', 'GO:0009987']"
25154,"['GO:0008152', 'GO:0009987']"
25156,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
25159,['GO:0019740']
25161,"['GO:0008152', 'GO:0009987']"
25162,['GO:0009987']
25165,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
25166,"['GO:0051179', 'GO:0009987']"
25167,"['GO:0050896', 'GO:0009987']"
25170,"['GO:0008152', 'GO:0009987']"
25181,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
25182,"['GO:0008152', 'GO:0009987']"
25183,"['GO:0008152', 'GO:0009987']"
25192,"['GO:0008152', 'GO:0009987']"
25200,"['GO:0008152', 'GO:0009987']"
25201,"['GO:0008152', 'GO:0009987']"
25206,['GO:0009987']
25218,"['GO:0008152', 'GO:0009987']"
25220,"['GO:0008152', 'GO:0009987']"
25222,"['GO:0008152', 'GO:0009987']"
25229,"['GO:0008152', 'GO:0009987']"
25236,"['GO:0008152', 'GO:0009987']"
25237,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
25238,"['GO:0023052', 'GO:0050896', 'GO:0009987', 'GO:0065007']"
25245,"['GO:0008152', 'GO:0009987']"
25248,"['GO:0050896', 'GO:0065007']"
25250,['GO:0008152']
25251,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
25256,"['GO:0008152', 'GO:0009987']"
25269,['GO:0050896']
25275,"['GO:0008152', 'GO:0009987']"
25282,"['GO:0051179', 'GO:0009987']"
25288,['GO:0008152']
25291,"['GO:0008152', 'GO:0009987']"
25298,"['GO:0008152', 'GO:0050896', 'GO:0009987']"
25303,['GO:0008152']
25304,"['GO:0008152', 'GO:0009987']"
25305,"['GO:0008152', 'GO:0009987']"
25314,"['GO:0065007', 'GO:0023052', 'GO:0009987', 'GO:0051179', 'GO:0050896']"
25318,"['GO:0008152', 'GO:0098754', 'GO:0050896', 'GO:0009987']"
25336,"['GO:0008152', 'GO:0009987']"
25338,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
25344,"['GO:0008152', 'GO:0009987']"
25346,"['GO:0008152', 'GO:0009987']"
25353,"['GO:0008152', 'GO:0009987']"
25371,"['GO:0008152', 'GO:0009987']"
25372,"['GO:0008152', 'GO:0009987']"
25382,"['GO:0008152', 'GO:0009987']"
25384,"['GO:0008152', 'GO:0009987']"
25387,"['GO:0008152', 'GO:0065007', 'GO:0009987']"
25390,"['GO:0051179', 'GO:0009987']"
25392,"['GO:0065007', 'GO:0009987']"
25406,['GO:0065007']
25410,"['GO:0008152', 'GO:0009987']"
25412,"['GO:0051179', 'GO:0009987']"
25415,"['GO:0008152', 'GO:0009987']"
25418,['GO:0065007']
25422,"['GO:0008152', 'GO:0009987']"
25448,"['GO:0008152', 'GO:0009987']"
25457,"['GO:0008152', 'GO:0009987']"
25458,"['GO:0008152', 'GO:0009987']"
25462,['GO:0008152']
25465,['GO:0065007']
25470,['GO:0065007']
25473,"['GO:0051179', 'GO:0009987']"
25474,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
25475,"['GO:0008152', 'GO:0009987']"
25479,"['GO:0008152', 'GO:0009987']"
25481,"['GO:0008152', 'GO:0009987']"
25485,"['GO:0008152', 'GO:0009987']"
25495,"['GO:0008152', 'GO:0009987']"
25499,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
25506,['GO:0065007']
25512,"['GO:0050896', 'GO:0009987', 'GO:0065007', 'GO:0023052']"
25513,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
25518,['GO:0008152']
25520,"['GO:0051179', 'GO:0009987']"
25521,"['GO:0008152', 'GO:0051179', 'GO:0009987']"
25523,"['GO:0008152', 'GO:0009987']"
25532,"['GO:0008152', 'GO:0009987']"
25533,"['GO:0051179', 'GO:0065007', 'GO:0009987']"
25538,"['GO:0032502', 'GO:0051179', 'GO:0022414', 'GO:0009987', 'GO:0032501', 'GO:0000003']"
25539,"['GO:0008152', 'GO:0009987']"
25544,['GO:0050896']
25546,"['GO:0051179', 'GO:0009987']"
25550,"['GO:0008152', 'GO:0009987']"
25555,['GO:0065007']
25557,['GO:0065007']
25558,"['GO:0065007', 'GO:0023052', 'GO:0008152', 'GO:0009987', 'GO:0050896']"
